formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"1150 S Atlantic St, Seattle, WA 98134, USA",https://maps.google.com/?cid=7684593265374609094,SEA,0.04163348295115389,2435.9411764705883,9.766323649841965,SEA0,47.590231599999996,-122.3175328,1150 S Atlantic St,
"1144 Sturgus Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=17777126069148347801,SEA,0.23166056757428602,2480.8888888888887,9.820489828201572,SEA0,47.591121699999995,-122.31166540000001,1144 Sturgus Ave S,
"University District, Seattle, WA 98105, USA",https://maps.google.com/?cid=14623897837937333361,SEA,0.1215912809039998,3874.1944444444443,14.968382341033962,SEA0,47.6656188,-122.3133437,University Heights Garden P-Patch,
"Des Moines - Steven J Underwood Memorial Park, 21800 20th Ave S, Des Moines, WA 98198, USA",https://maps.google.com/?cid=10918507000390785874,SEA,0.05804864324938212,1624.7831325301204,2.98994825588403,SEA1,47.4057442,-122.30721729999998,Steven J. Underwood Memorial Park,"A 20.5-acre city park offering ample parking, softball fields & an activity center."
"Seattle, WA 98102, USA",https://maps.google.com/?cid=8878479294228723646,SEA,0.027750548170877846,3481.1111111111113,13.51532029587911,SEA0,47.6445388,-122.31673129999999,Seattle,
"1007 12th Ave S, Seattle, WA 98144, USA",https://maps.google.com/?cid=3622831690187519267,SEA,0.09822238040365783,2521.4133333333334,9.972094250120097,SEA0,47.5931778,-122.3187226,1007 12th Ave S,
"4332 11th Ave S, Seattle, WA 98108, USA",https://maps.google.com/?cid=18263692308097308440,SEA,0.05549267935105262,1923.1162790697674,7.984512147629248,SEA0,47.564398100000005,-122.31807769999999,Veda's Dog Day Afternoon,
"Seattle, WA 98112, USA",https://maps.google.com/?cid=818361551876551630,SEA,0.05914750212600082,3208.1929824561403,12.47834914430486,SEA0,47.6295547,-122.3150132,South Lily Pond,
"6430 Corson Ave S, Seattle, WA 98134, USA",https://maps.google.com/?cid=504995915489108002,SEA,0.21090089325575062,1572.25,6.656578313184714,SEA0,47.5449647,-122.32160169999997,6430 Corson Ave S,
"S Dakota St, Seattle, WA 98108, USA",https://maps.google.com/?cid=15521449227893044114,SEA,0.19610215815152615,2012.7666666666667,8.263134042165888,SEA0,47.5685681,-122.3126453,South Dakota Street,
"1606 15th Ave E, Seattle, WA 98112, USA",https://maps.google.com/?cid=18246434043825441947,SEA,0.16835618193806157,3323.0185185185187,12.814247447407054,SEA0,47.6344457,-122.31262029999999,Louisa Boren Lookout,
"North Beacon Hill, Seattle, WA 98144, USA",https://maps.google.com/?cid=11652342549893061218,SEA,0.15102535371014084,2434.945205479452,9.741876924412672,SEA0,47.5899639,-122.3134074,Greenway Stairs 15th and Atlantic,
"1635 11th Ave, Seattle, WA 98122, USA",https://maps.google.com/?cid=13380717346876860830,SEA,0.10935428692126545,2933.029411764706,11.720405361103595,SEA0,47.618503399999994,-122.31872700000001,Ribbon of Light: AIDS Memorial Pathway,
