2024-04-01 14:52:36.371702,SKW4734,SKW,39.168124,-104.389532,4768,DEN,COS,en-route
2024-04-01 14:52:37.942256,SKW4734,SKW,39.168124,-104.389532,4768,DEN,COS,en-route
2024-04-01 14:52:39.445448,SKW4734,SKW,39.168124,-104.389532,4768,DEN,COS,en-route
2024-04-01 14:52:40.894927,SKW4734,SKW,39.156455,-104.390092,4794,DEN,COS,en-route
2024-04-01 14:52:42.370544,SKW4734,SKW,39.156455,-104.390092,4794,DEN,COS,en-route
2024-04-01 14:52:43.818613,SKW4734,SKW,39.156455,-104.390092,4794,DEN,COS,en-route
