path_id,latitude,longitude
DEN0,39.88921107655551,-104.686929
DEN0,39.89486944773671,-104.68686070398707
DEN0,39.900527819661875,-104.68679242899344
DEN0,39.9061861917271,-104.68672417500649
DEN0,39.91184456391238,-104.68665594200682
DEN0,39.91750293680707,-104.68658772996771
DEN0,39.923161309288844,-104.68651953888286
DEN0,39.92881968260917,-104.6864513687176
DEN0,39.9344780557185,-104.68638321946466
DEN0,39.94013642939717,-104.68631509109561
DEN0,39.94579480318862,-104.68624698359575
DEN0,39.95145317722927,-104.68617889694426
DEN0,39.957111551661,-104.68611083112002
DEN0,39.96276992611092,-104.68604278610765
DEN0,39.96842830109381,-104.68597476188177
DEN0,39.97408667600757,-104.68590675843026
DEN0,39.979745051517966,-104.68583877572567
DEN0,39.98540342692104,-104.685770813757
DEN0,39.991061802895274,-104.68570287249683
DEN0,39.996720178822216,-104.68563495193312
DEN0,40.00237855524574,-104.68556705204068
DEN0,40.00803693176931,-104.68549917280428
DEN0,40.01369530856209,-104.68543131420309
DEN0,40.019353685744136,-104.68536347621654
DEN0,40.025012062878886,-104.6852956588303
DEN0,40.03067044076306,-104.68522786201632
DEN0,40.03632881823614,-104.68516008576891
DEN0,40.0419871965114,-104.68509233005454
DEN0,40.0476455746375,-104.68502459486594
DEN0,40.05330395318924,-104.68495688017687
DEN0,40.058962332137526,-104.68488918596879
DEN0,40.06462071094211,-104.68482151222936
DEN0,40.070279090447,-104.68475385892926
DEN0,40.07593746982093,-104.68468622606
DEN0,40.08159584953319,-104.6846186135967
DEN0,40.08725422988391,-104.68455102151708
DEN0,40.092912609783525,-104.68448344981543
DEN0,40.09857099032706,-104.68441589845995
DEN0,40.10422937127987,-104.68434836743437
DEN0,40.10988775198166,-104.68428085672838
DEN0,40.11554613326007,-104.68421336631299
DEN0,40.12120451496594,-104.68414589617159
DEN0,40.126862896393504,-104.68407844629397
DEN1,39.86150408373214,-104.660217
DEN1,39.86715989629738,-104.66012932003338
DEN1,39.87281574355438,-104.660043611585
DEN1,39.87847162375692,-104.65995974733246
DEN1,39.88412752444856,-104.65987761320733
DEN1,39.88978344819043,-104.65979710628591
DEN1,39.89543939405121,-104.6597181334855
DEN1,39.90109536133241,-104.65964061026901
DEN1,39.90675134654157,-104.65956445964174
DEN1,39.912407354218885,-104.65948961106113
DEN1,39.918063373770565,-104.65941600006484
DEN1,39.92371940531302,-104.65934356717716
DEN1,39.92937545431778,-104.6592722574865
DEN1,39.93503151857294,-104.6592020203088
DEN1,39.94068758818321,-104.65913280875291
DEN1,39.94634367397521,-104.65906457899504
DEN1,39.95199977920856,-104.6589972903659
DEN1,39.957655886304565,-104.65893090512684
DEN1,39.963312000152655,-104.65886538777139
DEN1,39.96896813099738,-104.6588007049982
DEN1,39.97462426533457,-104.65873682582803
DEN1,39.980280415620655,-104.65867372088421
DEN1,39.98593656858429,-104.65861136280758
DEN1,39.991592728649266,-104.65854972562624
DEN1,39.99724889767822,-104.65848878487479
DEN1,40.002905075554736,-104.65842851745344
DEN1,40.0085612621624,-104.65836890151411
DEN2,39.89769167127815,-104.696125
DEN2,39.90335072588641,-104.69605528534207
DEN2,39.90900977967249,-104.69598550382729
DEN2,39.914668832665484,-104.69591565526468
DEN2,39.920327884712606,-104.69584573946253
DEN2,39.9259869357702,-104.69577575622837
DEN2,39.93164598604926,-104.69570570536519
DEN2,39.937305035789905,-104.69563558667556
DEN2,39.94296408433729,-104.69556539997073
DEN2,39.94862313223712,-104.69549514504648
DEN2,39.95428217920562,-104.69542482170863
DEN2,39.95994122532284,-104.6953544297572
DEN2,39.96560027055966,-104.69528396899271
DEN2,39.97125931511255,-104.69521343921156
DEN2,39.976918358384864,-104.69514284021845
DEN2,39.982577401235176,-104.69507217180096
DEN2,39.98823644313234,-104.69500143376102
DEN2,39.993895483989036,-104.6949306258948
DEN2,39.999554523979896,-104.6948597479954
DEN2,40.005213563017605,-104.69478879985476
DEN2,40.0108726013932,-104.69471778126243
DEN2,40.01653163885203,-104.69464669201287
DEN3,39.84226823251811,-104.754997
DEN3,39.84180079624639,-104.74936182409328
DEN3,39.84149478998734,-104.74371547644866
DEN3,39.84130632132292,-104.73806390728336
DEN3,39.84119078936055,-104.73241032860629
DEN3,39.84110338715254,-104.72675622650112
DEN3,39.84099932006211,-104.72110241756467
DEN3,39.8408339144371,-104.71545011093195
DEN4,39.87709395005368,-104.631938
DEN4,39.877239669353,-104.62628224814407
DEN4,39.87726490711793,-104.62062460030468
DEN4,39.877212188439444,-104.61496709290864
DEN4,39.87712403794285,-104.6093100044598
DEN4,39.8770428817661,-104.6036528157209
DEN4,39.877011074189795,-104.59799516507094
DEN4,39.87707090197364,-104.59233779836525
DEN4,39.87726441380801,-104.58668350823619
DEN4,39.87763293413445,-104.58103802882214
