path_id,coefficients,max_lat,max_long,min_lat,min_long
DFW0,"[-2.29408109e-36  1.56747602e-34 -9.48547872e-33  4.29616629e-31
 -3.41792676e-31 -3.36915834e-27  5.97872067e-25 -7.85578704e-23
  9.05819713e-21 -9.64052113e-19  9.65420830e-17 -9.14775334e-15
  8.16683417e-13 -6.75443532e-11  4.95099731e-09 -2.79453404e-07
  3.20757138e-06  2.43681640e-03 -5.44674706e-01  8.67957333e+01
 -1.21077102e+04]",32.88089201375624,-97.054816,32.68434404429536,-97.055804
DFW1,"[-8.64989677e-35  5.87470171e-33 -3.51466385e-31  1.53975996e-29
  7.83859858e-29 -1.36657076e-25  2.35009005e-23 -3.05281855e-21
  3.49726495e-19 -3.70465229e-17  3.69496928e-15 -3.48703541e-13
  3.09856263e-11 -2.54620301e-09  1.84560484e-07 -1.01146415e-05
  5.75687964e-05  1.00315002e-01 -2.15857957e+01  3.39738231e+03
 -4.70895334e+05]",32.87627893005265,-97.009882,32.6404109908035,-97.011145
DFW2,"[ 2.34785301e-32 -9.10910820e-31 -9.38665696e-30  7.38728234e-27
 -1.08952671e-24  1.20611409e-22 -1.14273589e-20  9.48437395e-19
 -6.67365864e-17  3.39170021e-15  7.29979200e-16 -3.20801142e-11
  5.93174024e-09 -7.93298539e-07  8.99779065e-05 -8.94079240e-03
  7.60333545e-01 -4.85105919e+01  5.72420576e+02  5.32360163e+05
 -1.29088211e+08]",32.98430718481541,-97.050308,32.90726999938488,-97.067505
DFW3,"[ 2.22860179e-31 -8.65087812e-30 -8.81295842e-29  6.99753019e-26
 -1.03236371e-23  1.14302573e-21 -1.08298531e-19  8.99000931e-18
 -6.32818227e-16  3.22013840e-14 -2.30019538e-15 -3.02642633e-10
  5.60449598e-08 -7.49799778e-06  8.50591871e-04 -8.45233592e-02
  7.18940959e+00 -4.58855587e+02  5.46726266e+03  5.02221017e+06
 -1.21846010e+09]",32.96199178695679,-97.018582,32.92032265663147,-97.027734
