path_id,latitude,longitude
PHX0,33.44084546016529,-111.990121
PHX0,33.44082470075227,-111.98491778253963
PHX0,33.44080812041648,-111.97971455003082
PHX0,33.440794919850305,-111.97451130780627
PHX0,33.440784364240244,-111.96930805951538
PHX0,33.440775777446106,-111.9641048075809
PHX0,33.44076854852028,-111.95890155357169
PHX0,33.44076212425716,-111.95369829849918
PHX0,33.440756015479565,-111.94849504304477
PHX0,33.44074979308061,-111.94329178772593
PHX0,33.44074308825657,-111.93808853300791
PHX0,33.440735595766455,-111.93288527936895
PHX0,33.4407270681113,-111.92768202732574
PHX0,33.44071732205339,-111.92247877742679
PHX0,33.440706232097,-111.91727553022062
PHX0,33.44069373374805,-111.91207228620608
PHX0,33.44067982467823,-111.90686904577187
PHX0,33.44066456146538,-111.9016658091322
PHX0,33.44064806075767,-111.89646257626582
PHX0,33.4406304997392,-111.89125934686516
PHX0,33.44061211659573,-111.88605612030261
PHX0,33.4405932079535,-111.88085289562089
PHX0,33.44057413004339,-111.87564967155413
PHX0,33.440555300563574,-111.8704464465866
PHX0,33.44053719495423,-111.86524321905577
PHX0,33.44052034802735,-111.86003998730651
PHX0,33.44050535559654,-111.8548367499028
PHX0,33.44049287121743,-111.84963350590392
PHX0,33.44048360805027,-111.8444302552115
PHX0,33.44047833932564,-111.83922699899377
PHX0,33.4404778953176,-111.83402374019394
PHX1,33.39997097849846,-112.160563
PHX1,33.401634499430656,-112.15563555649784
PHX1,33.403179973363876,-112.15066975711221
PHX1,33.404633551836014,-112.14567623665259
PHX1,33.40602017939091,-112.14066369519182
PHX1,33.407362908124924,-112.13563918148985
PHX1,33.40868183970451,-112.13060838133215
PHX1,33.40999427437782,-112.12557585809459
PHX1,33.4113137871027,-112.12054521295735
PHX1,33.412650778889656,-112.11551917833015
PHX1,33.414012029767036,-112.11049964092264
PHX1,33.41540066897869,-112.10548762621278
PHX1,33.41681656241417,-112.1004832548624
PHX1,33.41825634241104,-112.0954856943404
PHX1,33.419713363051414,-112.09049312041138
PHX1,33.42117775976658,-112.0855027052149
PHX1,33.422636434435844,-112.08051064135417
PHX1,33.42407329380512,-112.07551221708859
PHX1,33.425468146800995,-112.07050196400873
PHX1,33.42679738998413,-112.0654739099363
PHX1,33.42803254723549,-112.06042198225934
PHX1,33.429140239953995,-112.05534066370001
PHX1,33.43008118867874,-112.0502259652717
PHX1,33.430810019373894,-112.0450769131521
PHX1,33.4312749505043,-112.0398975961884
PHX1,33.431419655680656,-112.03469975833978
PHX1,33.43118618428707,-112.02950549905204
PHX1,33.430521473288536,-112.02434901413395
PHX2,33.42885803594254,-111.998376
PHX2,33.42883910937235,-111.99317348648498
PHX2,33.42882532137446,-111.98797095672828
PHX2,33.428815562743694,-111.98276841778056
PHX2,33.428808827651665,-111.97756587399418
PHX2,33.42880420712754,-111.97236332787054
PHX2,33.428800891153514,-111.96716078073594
PHX2,33.42879816680215,-111.96195823325121
PHX2,33.428795421728864,-111.95675568577816
PHX2,33.428792137885466,-111.95155313862105
PHX2,33.42878789734095,-111.94635059216199
PHX2,33.4287823762279,-111.94114804690771
PHX2,33.42877535382286,-111.93594550346907
PHX2,33.42876670183614,-111.9307429624872
PHX2,33.42875638976693,-111.92554042452981
PHX2,33.42874448467046,-111.92033788997115
PHX2,33.428731149295345,-111.9151353588761
PHX2,33.42871664464474,-111.90993283090742
PHX2,33.42870132392272,-111.90473030526879
PHX2,33.42868564114906,-111.89952778070956
PHX2,33.42867014254443,-111.8943252555998
PHX2,33.428655471419916,-111.88912272809979
PHX2,33.428642365382984,-111.88392019643926
PHX2,33.4286316591315,-111.87871765932078
PHX2,33.428624283056706,-111.87351511646943
PHX2,33.428621258586645,-111.86831256934232
PHX2,33.42862370586954,-111.86311002201468
PHX2,33.428632837953046,-111.85790748226002
PHX2,33.428649962414056,-111.85270496285102
PHX3,33.43452232204618,-112.159364
PHX3,33.434383278414316,-112.15416311265305
PHX3,33.43423085552968,-112.1489625997311
PHX3,33.43406724761007,-112.14376242628231
PHX3,33.43389464377469,-112.13856254333973
PHX3,33.43371522825146,-112.13336289072302
PHX3,33.43353118061532,-112.12816339985183
PHX3,33.433344676188426,-112.1229639964354
PHX3,33.43315788633481,-112.11776460325532
PHX3,33.432972979018814,-112.11256514285081
PHX3,33.432792119070655,-112.10736554023335
PHX3,33.43261746872304,-112.10216572554195
PHX3,33.43245118788218,-112.09696563678078
PHX3,33.43229543439884,-112.09176522241509
PHX3,33.43215236432479,-112.086564444097
PHX3,33.43202413191648,-112.081363279309
