path_id,latitude,longitude
BOS0,42.18058542603421,-71.094062
BOS0,42.18586154245122,-71.09151374586047
BOS0,42.19113809519649,-71.08896639488285
BOS0,42.19641504399033,-71.08641986413228
BOS0,42.201692348675806,-71.08387407106463
BOS0,42.20696996931065,-71.08132893344619
BOS0,42.212247866506004,-71.07878436915998
BOS0,42.217526000762064,-71.07624029649331
BOS0,42.22280433270589,-71.07369663398177
BOS0,42.228082823025034,-71.07115330041987
BOS0,42.23336143279312,-71.06861021466389
BOS0,42.238640123002824,-71.06606729582971
BOS0,42.24391885472596,-71.0635244631799
BOS0,42.24919758911301,-71.06098163609168
BOS0,42.25447628740494,-71.05843873402372
BOS0,42.2597549108209,-71.05589567653654
BOS0,42.2650334205905,-71.05335238324366
BOS0,42.27031177794788,-71.0508087737879
BOS0,42.275589944335024,-71.04826476770593
BOS0,42.28086788078417,-71.04572028469968
BOS0,42.28614554842716,-71.04317524435926
BOS0,42.291422908323966,-71.04062956621038
BOS0,42.29669992183199,-71.03808316950902
BOS0,42.30197654961148,-71.03553597368885
BOS0,42.30725275236682,-71.03298789796982
BOS0,42.312528490880595,-71.03043886131464
BOS0,42.31780372605908,-71.02788878237166
BOS0,42.323078417754004,-71.02533758001067
BOS0,42.32835252616678,-71.02278517261612
BOS0,42.33362601206409,-71.02023147794996
BOS0,42.33889883436086,-71.01767641428206
BOS0,42.344170952939294,-71.01511989900459
BOS1,42.35956607013941,-70.990714
BOS1,42.360601142048836,-70.9849300560596
BOS1,42.36155320703983,-70.97913179520751
BOS1,42.362481243908405,-70.97332961832848
BOS1,42.36342743784189,-70.96753038202309
BOS1,42.36441658437252,-70.961738324964
BOS1,42.365456104278564,-70.95595509603433
BOS1,42.3665364831686,-70.9501793562429
BOS1,42.36763182282448,-70.94440641963666
BOS1,42.368699602782726,-70.93862834888164
BOS1,42.36968012154102,-70.93283492338075
BOS2,42.375165728173215,-71.000144
BOS2,42.380451601680534,-70.99757432738372
BOS2,42.38573762163924,-70.99500495601919
BOS2,42.391023805365876,-70.9924359215756
BOS2,42.396310170095376,-70.98986725964897
BOS2,42.401596733052884,-70.98729900572235
BOS2,42.40688351140216,-70.98473119518349
BOS2,42.412170522235556,-70.98216386332462
BOS2,42.417457782540396,-70.97959704535316
BOS2,42.422745309314905,-70.97703077632919
BOS2,42.42803311945818,-70.97446509121507
BOS2,42.43332122979086,-70.97190002485672
BOS2,42.43860965705994,-70.96933561197811
BOS2,42.44389841790871,-70.96677188718989
BOS3,42.10432179228246,-71.130662
BOS3,42.10959888214393,-71.12813203444668
BOS3,42.11487578992637,-71.1256016891591
BOS3,42.120152577815134,-71.12307109386595
BOS3,42.12542930800464,-71.12054037825861
BOS3,42.13070604264567,-71.11800967192906
BOS3,42.13598284380987,-71.11547910430943
BOS3,42.14125977344702,-71.1129488046135
BOS3,42.14653689334955,-71.11041890176313
BOS3,42.151814265119356,-71.1078895243371
BOS3,42.15709195011186,-71.10536080050856
BOS4,42.370951517659705,-70.925627
BOS4,42.37188460834659,-70.91982460410917
BOS4,42.37288444377191,-70.91403330501845
BOS4,42.37391987670708,-70.90824824810896
BOS4,42.37496026527879,-70.90246407813092
BOS4,42.375975112601736,-70.8966753838117
BOS4,42.37693370275156,-70.89087713374244
BOS4,42.37780477717388,-70.88506513249347
