path_id,latitude,longitude
PHL0,39.87606623666579,-75.218731
PHL0,39.877167111899325,-75.21318143864647
PHL0,39.878268505624874,-75.20763198016022
PHL0,39.8793703177289,-75.20208260471614
PHL0,39.880472453638504,-75.19653329357105
PHL0,39.88157482437964,-75.19098402906587
PHL0,39.88267734644978,-75.18543479462717
PHL0,39.88377994187249,-75.17988557476788
PHL0,39.8848825381574,-75.17433635507895
PHL0,39.88598506830749,-75.16878712224533
PHL0,39.88708747072815,-75.16323786403822
PHL0,39.8881896892708,-75.15768856931183
PHL0,39.88929167324386,-75.15213922800123
PHL0,39.89039337730355,-75.14658983110947
PHL0,39.89149476151215,-75.14104037071866
PHL0,39.8925957912943,-75.13549084000176
PHL0,39.89369643743703,-75.12994123318855
PHL0,39.89479667606065,-75.12439154557299
PHL0,39.89589648860783,-75.11884177350929
PHL0,39.89699586182542,-75.1132919144038
PHL0,39.89809478777897,-75.10774196669301
PHL0,39.89919326379095,-75.10219192991447
PHL0,39.90029129244431,-75.09664180462013
PHL0,39.90138888161164,-75.0910915923999
PHL0,39.90248604437147,-75.08554129587709
PHL0,39.90358279903376,-75.07999091870413
PHL0,39.904679169136216,-75.07444046554063
PHL0,39.90577518342252,-75.06888994209906
PHL0,39.906870875773166,-75.0633393551036
PHL0,39.90796628527096,-75.05778871228378
PHL0,39.90906145613917,-75.05223802237929
PHL0,39.910156437741534,-75.04668729513703
PHL0,39.91125128457861,-75.04113654130737
PHL0,39.912346056240494,-75.03558577264705
PHL0,39.91344081740317,-75.03003500191953
PHL0,39.914535637806694,-75.02448424288053
PHL0,39.91563059230248,-75.01893351028495
PHL0,39.91672576067867,-75.01338281988664
PHL0,39.917821227849345,-75.00783218843908
PHL0,39.9189170836471,-75.0022816337212
PHL0,39.92001342291405,-74.99673117448667
PHL0,39.92111034546542,-74.99118083049127
PHL0,39.92220795601315,-74.98563062250676
PHL0,39.92330636422048,-74.98008057231752
PHL0,39.92440568462189,-74.9745307027255
PHL0,39.92550603661584,-74.96898103758252
PHL0,39.9266075444466,-74.96343160178692
PHL0,39.92771033720055,-74.95788242118208
PHL1,39.855379738117335,-75.306144
PHL1,39.85567188865389,-75.30049658373753
PHL1,39.85630165085604,-75.29487644847053
PHL1,39.85719986844924,-75.28929265452678
PHL1,39.85830021722359,-75.28374495405546
PHL1,39.85954045978724,-75.27822671210559
PHL1,39.86086210467329,-75.27272732454792
PHL1,39.86220919393236,-75.26723409164204
PHL1,39.8635266971105,-75.2617337139087
PHL1,39.86475880871876,-75.25621365747817
