path_id,latitude,longitude
DXB0,25.297004522346697,55.292001
DXB0,25.294711426588037,55.29621895566016
DXB0,25.2924095177068,55.3004321086734
DXB0,25.290099830333702,55.3046410024466
DXB0,25.287783388084108,55.308846182711264
DXB0,25.28546120600504,55.31304819606485
DXB0,25.28313429173818,55.31724759091361
DXB0,25.28080364748962,55.32144491693553
DXB0,25.278470271706055,55.32564072511476
DXB0,25.27613516070346,55.3298355678398
DXB0,25.27379931035398,55.33402999895715
DXB0,25.271463717862616,55.33822457365502
DXB0,25.26912938345322,55.342419848557654
DXB0,25.266797312053086,55.346616381840434
DXB0,25.264468515152657,55.35081473305728
DXB0,25.26214401254515,55.355015463234565
DXB1,25.208485866036426,55.444419
DXB1,25.20615755019753,55.44861272853144
DXB1,25.20382881772821,55.4528062257243
DXB1,25.20149967285397,55.456999493888574
DXB1,25.19917012310907,55.461192537138174
DXB1,25.19684017922009,55.46538536139625
DXB1,25.19450985520416,55.46957797440042
DXB1,25.192179168350776,55.47377038569388
DXB1,25.189848139189053,55.4779626066725
DXB1,25.18751679154957,55.48215465055295
DXB1,25.185185152546183,55.4863465323843
DXB1,25.182853252586938,55.4905382690567
DXB1,25.18052112537589,55.49472987930682
DXB1,25.178188807967672,55.49892138372227
DXB1,25.175856340714745,55.50311280474616
DXB1,25.173523767289225,55.50730416669567
DXB1,25.17119113476292,55.51149549574845
DXB1,25.16885849352184,55.51568681995616
DXB1,25.166525897353495,55.51987816925001
DXB1,25.164193403446916,55.52406957544645
DXB1,25.161861072383545,55.52826107225511
DXB1,25.15952896814815,55.53245269529022
DXB1,25.157197158223426,55.53664448205266
DXB1,25.15486571351539,55.540836471957725
DXB1,25.152534708442545,55.545028706334904
DXB2,25.230458388929833,55.404817
DXB2,25.228133493793564,55.40901521682958
DXB2,25.225807332627255,55.413212732299485
DXB2,25.223479709953892,55.417409437498286
DXB2,25.22115043028373,55.42160522324043
DXB2,25.218819298183746,55.42579998006389
DXB2,25.216486118341777,55.42999359823696
DXB2,25.214150695633066,55.43418596776081
DXB2,25.211812835191665,55.43837697836791
DXB2,25.20947234247501,55.44256651952627
DXB3,25.234591697866563,55.397424
DXB4,25.2820233642924,55.261987
DXB4,25.28397401986149,55.26637464043747
DXB4,25.285818347067107,55.27080805294324
DXB4,25.287567858984403,55.27527975744322
DXB4,25.289235867079697,55.27978252436002
