path_id,latitude,longitude
SFO0,37.61327131773578,-122.356515
SFO0,37.61115656408947,-122.35146626484986
SFO0,37.609040675277356,-122.34641800517893
SFO0,37.606923785293475,-122.34137016523034
SFO0,37.6048060192843,-122.33632269271686
SFO0,37.60268749430543,-122.33127553882127
SFO0,37.60056831833208,-122.32622865819596
SFO0,37.598448591073975,-122.32118200896174
SFO0,37.59632840496488,-122.316135552706
SFO0,37.594207842077594,-122.31108925448036
SFO0,37.59208697860595,-122.3060430827974
SFO0,37.58996588055743,-122.30099700962725
SFO0,37.587844606721774,-122.29595101039371
SFO0,37.58572320715757,-122.29090506396987
SFO0,37.58360172400717,-122.28585915267301
SFO0,37.58148019138025,-122.28081326226044
SFO0,37.579358634655364,-122.27576738192315
SFO0,37.57723707158584,-122.2707215042816
SFO0,37.5751155114267,-122.26567562537919
SFO0,37.57299395551672,-122.2606297446772
SFO0,37.57087239739485,-122.25558386504912
SFO0,37.56875082134502,-122.25053799277492
SFO0,37.56662920489907,-122.24549213753532
SFO0,37.564507516799495,-122.24044631240697
SFO0,37.56238571816357,-122.23540053385665
SFO0,37.56026376155205,-122.23035482173626
SFO0,37.55814159155125,-122.22530919927821
SFO0,37.55601914529689,-122.22026369309138
SFO0,37.55389635125175,-122.2152183331564
SFO0,37.55177313054446,-122.21017315282215
SFO0,37.549649395630695,-122.20512818880297
SFO0,37.547525051923,-122.20008348117469
SFO0,37.54539999633562,-122.1950390733763
SFO0,37.5432741183904,-122.1899950122207
SFO0,37.54114729887806,-122.18495134784547
SFO0,37.53901941201184,-122.17990813376008
SFO0,37.536890323564876,-122.17486542683274
SFO0,37.5347598916851,-122.16982328728791
SFO0,37.532627967128064,-122.16478177871274
SFO0,37.53049439314054,-122.15974096805472
SFO0,37.528359004762024,-122.15470092562867
SFO0,37.52622163068736,-122.14966172511848
SFO0,37.524082090938464,-122.14462344358276
SFO0,37.521940199367236,-122.13958616146114
SFO0,37.51979576208396,-122.13454996257798
SFO0,37.51764857809758,-122.12951493415298
SFO0,37.515498439373914,-122.12448116680574
SFO0,37.51334513066104,-122.11944875456633
SFO1,37.63234887950239,-122.370055
SFO1,37.6351635448882,-122.36535008517387
SFO1,37.637939985819685,-122.36062251153483
SFO1,37.6406816499657,-122.35587468284147
SFO1,37.64339220178226,-122.35110902138422
SFO1,37.64607550231449,-122.34632795813125
SFO1,37.64873558067484,-122.34153393551642
SFO1,37.65137661483459,-122.33672939216345
SFO1,37.654002899100306,-122.33191676984808
SFO1,37.65661882011045,-122.32709850485095
SFO1,37.65922882504674,-122.322277032364
SFO1,37.6618373947349,-122.31745478301713
SFO1,37.66444901302748,-122.31263418429198
SFO1,37.66706813773635,-122.30781766092765
SFO1,37.66969917242386,-122.30300763352426
SFO1,37.67234643614211,-122.2982065213545
SFO1,37.67501413858554,-122.29341673644544
SFO1,37.67770634967019,-122.288640688104
SFO1,37.68042697884812,-122.28388077213224
SFO1,37.68317974751699,-122.27913937347299
SFO1,37.68596816905483,-122.27441885767624
SFO1,37.68879552985891,-122.26972156320633
SFO1,37.691664869758824,-122.26504979769236
SFO1,37.694578971706505,-122.26040582219848
SFO1,37.69754034395737,-122.25579185173108
SFO1,37.70055121702899,-122.25121003576635
